,source_vendor_name,type,mid,wiki_url,result_vendor_name
284,SECURITAS A  S ,ORGANIZATION,/m/01d8sj,https://en.wikipedia.org/wiki/Securitas_(Swedish_security_company),SECURITAS
285,Logitall AB ,OTHER,-,-,Logitall AB
286,TRICOM DYNAMICS INC  ,OTHER,/g/11bc7ppjjq,-,TRICOM DYNAMICS INC
287,APSARA NETWORKS INC ,OTHER,/g/11f3ssqbsm,-,APSARA NETWORKS INC
288,KEEFE BRUYETTE & WOODS INC  ,LOCATION,-,-,KEEFE BRUYETTE
289,CREDIT SUISSE SECURITIES (USA) LLC ,ORGANIZATION,-,-,CREDIT SUISSE SECURITIES
290,STREAMVPG CORP ,ORGANIZATION,-,-,STREAMVPG CORP
291,APPDYNAMICS INC ,OTHER,/m/0h55dn3,https://en.wikipedia.org/wiki/AppDynamics,APPDYNAMICS INC
292,ERNST & YOUNG P  S ,ORGANIZATION,/m/0g9jc,https://en.wikipedia.org/wiki/Ernst_&_Young,ERNST & YOUNG
293,SYBASE INC  ,OTHER,/m/01c6q7,https://en.wikipedia.org/wiki/Sybase,SYBASE INC
294,NEOTYS SOFTWARE PRODUCTS PVT LTD ,ORGANIZATION,-,-,NEOTYS SOFTWARE PRODUCTS PVT LTD
295,BMC SOFTWARE INC  ,ORGANIZATION,/m/04gnhw,https://en.wikipedia.org/wiki/BMC_Software,BMC SOFTWARE INC
296,SPEAR STREET CORRIDOR LLC ,LOCATION,-,-,SPEAR STREET CORRIDOR LLC
297,GITLAB INC ,OTHER,/m/0125_4f0,https://en.wikipedia.org/wiki/GitLab,GITLAB INC
298,Icelandair Hotels ,ORGANIZATION,/g/11g70d0rz6,-,Icelandair Hotels
299,TM-Group AB ,OTHER,-,-,TM-Group AB
300,PHILIPPINE VENDING CORPORATION ,LOCATION,/m/05v8c,https://en.wikipedia.org/wiki/Philippines,PHILIPPINE
301,Tieto Sweden AB ,ORGANIZATION,/m/073x9w,https://en.wikipedia.org/wiki/Tieto,Tieto
302,Spektra ehf ,OTHER,-,-,Spektra
303,IDEO LP ,OTHER,/m/01nfbq,https://en.wikipedia.org/wiki/IDEO,IDEO LP
304,HOSTWAY SERVICES INC ,OTHER,/m/026d_mv,https://en.wikipedia.org/wiki/Hostway,HOSTWAY SERVICES INC
305,Spring People Software Private Limited ,OTHER,-,-,Spring People Software Private Limited
306,Vermeg ,ORGANIZATION,/m/05q8bqs,https://en.wikipedia.org/wiki/Vermeg,Vermeg
307,Atea Sverige AB ,OTHER,/g/11bc5dz396,-,Atea Sverige AB
308,Stiki ehf  ,OTHER,-,-,Stiki
309,Grant Thornton Sweden AB ,OTHER,-,-,Grant Thornton Sweden AB
310,PRO FITNESS INDIA PRIVATE LIMITED ,OTHER,-,-,LIMITED
311,Magoon Capital LLC ,ORGANIZATION,/g/11c5b82t9c,-,Magoon Capital LLC
312,WINDOW FUNDING LLC ,OTHER,-,-,WINDOW FUNDING LLC
313,Kumaran Stores ,LOCATION,-,-,Kumaran Stores
314,Perido Skills AB ,OTHER,-,-,Perido Skills AB
315,ACCENTURE LLP ,OTHER,/m/09mxv6r,-,ACCENTURE LLP
316,AV-Poolen AB ,OTHER,-,-,AV-Poolen AB
317,Ninetech AB ,OTHER,-,-,Ninetech AB
318,SMART COMMUNICATIONS INC  ,OTHER,/m/07cb1c,https://en.wikipedia.org/wiki/Smart_Communications,SMART COMMUNICATIONS INC
319,GOOGLE INC ,ORGANIZATION,/m/045c7b,https://en.wikipedia.org/wiki/Google,GOOGLE INC
320,ConferenceCall Services India Pvt Ltd ,ORGANIZATION,-,-,ConferenceCall Services India Pvt Ltd
321,Vantage Global Event Production GmbH ,OTHER,-,-,Vantage Global Event Production GmbH
322,FFL Aps ,ORGANIZATION,/g/11gfm1x3xx,-,FFL Aps
323,APPIAN CORPORATION ,ORGANIZATION,/m/039qvkf,https://en.wikipedia.org/wiki/Appian_Corporation,APPIAN CORPORATION
324,Wizcraft InternationalEntertainment P Lt ,OTHER,-,-,Wizcraft
325,Tele Coaching i Ã–rebro AB ,PERSON,-,-,Tele
326,Hysan Leasing Company Limited ,ORGANIZATION,/g/11cs62t4dx,-,Hysan Leasing Company Limited
327,RISESMART HR SERVICES PVT LTD ,OTHER,-,-,RISESMART HR
328,FORDHAM UNIVERSITY ,ORGANIZATION,/m/027kp3,https://en.wikipedia.org/wiki/Fordham_University,FORDHAM UNIVERSITY
329,THOMSON REUTERS (FINANCIAL RISK) CANADA ,OTHER,-,-,RISK
330,Advokatfirman Westermark Anjou AB ,ORGANIZATION,/g/11cs632bfd,-,Advokatfirman Westermark Anjou AB
331,Suomen Pankki ,-,-,-,-
332,Storebrand Livsforsikring AS ,-,-,-,-
333,LOAD System AB ,OTHER,-,-,LOAD System AB
334,CANTOR FITZGERALD & CO   ,ORGANIZATION,/m/01yd7,https://en.wikipedia.org/wiki/Cantor_Fitzgerald,CANTOR FITZGERALD
335,CANTOR FITZGERALD & COMPANY ,ORGANIZATION,/m/01yd7,https://en.wikipedia.org/wiki/Cantor_Fitzgerald,CANTOR FITZGERALD
336,ADP Employer Services GMBH ,OTHER,/g/11b7cjd__1,-,ADP Employer Services GMBH
337,Ferli ehf ,-,-,-,-
338,PRESIDIO NETWORKED SOLUTIONS LLC ,ORGANIZATION,/g/11bc6tf8jk,-,PRESIDIO NETWORKED SOLUTIONS LLC
339,CYXTERA COMMUNICATIONS LLC ,ORGANIZATION,-,-,CYXTERA COMMUNICATIONS LLC
340,RDG FILINGS ,ORGANIZATION,-,-,RDG
341,Advokatfirman Cederquist KB ,OTHER,-,-,Advokatfirman Cederquist KB
342,CONTINENTAL RESOURCES INC  ,OTHER,/m/03p3n7y,https://en.wikipedia.org/wiki/Continental_Resources,CONTINENTAL RESOURCES INC
343,ADVANCED IP Scandinavia AB ,OTHER,-,-,Scandinavia AB
344,Cybernetics Business Solutions AB ,ORGANIZATION,-,-,AB
345,GSTAAD HOTELS PRIVATE LIMITED ,LOCATION,-,-,GSTAAD HOTELS
346,MARLABS INC  ,OTHER,-,-,MARLABS INC
347,DOCUSIGN INC ,ORGANIZATION,/m/0cp08cw,https://en.wikipedia.org/wiki/DocuSign,DOCUSIGN INC
348,Verdipapirsentralen ASA ,ORGANIZATION,/g/123977rw,https://no.wikipedia.org/wiki/Verdipapirsentralen,Verdipapirsentralen ASA
349,AMERICAN STOCK EXCHANGE ,ORGANIZATION,/m/0q6y,https://en.wikipedia.org/wiki/NYSE_American,AMERICAN STOCK EXCHANGE
350,Ascent Staffing Solutions Pvt  Ltd ,ORGANIZATION,/g/1xgz9710,-,Ascent Staffing Solutions Pvt Ltd
351,N K  Ramaswamy ,PERSON,-,-,NK Ramaswamy
352,AEE SE1 BWSSB ULSOOR SUB DIVISION ,ORGANIZATION,/m/0gy151r,https://en.wikipedia.org/wiki/Puerto_Rico_Electric_Power_Authority,AEE
353,FIS AVANTGARD LLC ,ORGANIZATION,/m/09n1jm7,-,FIS AVANTGARD LLC
354,G SPIRO TRADING LTD ,OTHER,-,-,G SPIRO TRADING LTD
355,DEUTSCHE BANK SECURITIES INC  ,ORGANIZATION,/g/11bc5s4gty,-,DEUTSCHE BANK SECURITIES INC
356,UBS SECURITIES LLC ,ORGANIZATION,-,-,UBS SECURITIES LLC
357,Nightingales Medical Trust ,ORGANIZATION,/g/11c73jybqc,-,Nightingales Medical Trust
358,JJED Phils  Inc  ,ORGANIZATION,-,-,JJED Phils Inc
359,Gate Worldwide LLC ,ORGANIZATION,-,-,Gate Worldwide LLC
360,VIACOM INTERNATIONAL INC ,ORGANIZATION,/m/02vkjpg,https://en.wikipedia.org/wiki/Viacom_International,VIACOM INTERNATIONAL INC
361,Sigma Recruit AB ,OTHER,-,-,Sigma Recruit AB
362,MaresÃ­as slf ,ORGANIZATION,-,-,MaresÃas slf
363,ID3AS-Company Limited ,OTHER,-,-,ID3AS-Company Limited
364,WORLD ECONOMIC FORUM ,ORGANIZATION,/m/0174w5,https://en.wikipedia.org/wiki/World_Economic_Forum,WORLD ECONOMIC FORUM
365,RECORDED FUTURE INC ,OTHER,/m/0cnxns_,https://en.wikipedia.org/wiki/Recorded_Future,RECORDED FUTURE INC
366,NAVEX GLOBAL INC ,ORGANIZATION,/g/11b6g8g24h,-,NAVEX GLOBAL INC
367,PWNY Sweden AB ,OTHER,-,-,PWNY Sweden AB
368,APIGEE CORPORATION ,ORGANIZATION,/g/11c5wmmh5k,https://en.wikipedia.org/wiki/Apigee,APIGEE CORPORATION
369,Indra Consulting AB ,PERSON,-,-,Indra Consulting AB
370,HARBINGER PUBLIC RELATIONS A  S ,WORK_OF_ART,-,-,HARBINGER
371,Talent Realised Technology ,PERSON,-,-,Talent
372,KeskinÃ¤inen TyÃ¶elÃ¤kevakuutusyhtiÃ¶ Elo ,OTHER,-,-,Elo
373,FFMiravite Inc  ,ORGANIZATION,-,-,FFMiravite Inc
374,SHI International Corp  ,ORGANIZATION,/m/0gmcsgv,https://en.wikipedia.org/wiki/SHI_International_Corp,SHI International Corp
375,TAISDAQ Information Tech Corp  ,ORGANIZATION,-,-,TAISDAQ Information Tech Corp
376,Fortlax AB ,OTHER,-,-,Fortlax AB
377,Eyeshot ,OTHER,-,-,Eyeshot
378,Dimension Data Philippines Inc  ,ORGANIZATION,-,-,Dimension Data Philippines Inc
379,Sound Credit TV Ltd ,ORGANIZATION,/g/11g706ynmj,-,Sound Credit TV Ltd
380,OPTIONS-IT LLC ,OTHER,-,-,IT LLC
381,COMBITECH AB ,PERSON,-,-,COMBITECH AB
382,SGV & Co ,ORGANIZATION,/m/05h3b9n,https://en.wikipedia.org/wiki/SyCip_Gorres_Velayo_&_Co.,SGV & Co
383,MONGODB INC ,OTHER,/m/0gyv7_f,https://en.wikipedia.org/wiki/MongoDB_Inc.,MONGODB INC
384,CERAMI & ASSOCIATES INC ,PERSON,-,-,CERAMI
385,OAK ENERGY LIMITED ,OTHER,-,-,OAK ENERGY LIMITED
386,COGECO Data Services ,ORGANIZATION,/m/03rxcs,https://en.wikipedia.org/wiki/Cogeco,COGECO
387,Premiere Conferencing LTD ,OTHER,-,-,Premiere Conferencing LTD
388,Brandwidth Beat Advertising ,ORGANIZATION,-,-,Brandwidth
389,DENIM GROUP LTD ,OTHER,-,-,DENIM GROUP LTD
390,HITACHI DATA SYSTEMS CREDIT CORPORATION ,ORGANIZATION,/g/11c2qjg0dn,-,HITACHI DATA SYSTEMS
391,QUISUMBING TORRES ,PERSON,/g/1tf40gzr,-,QUISUMBING TORRES
392,ADP International Services BV ,OTHER,-,-,ADP International Services BV
393,TIBCO SOFTWARE INC  ,OTHER,/m/044qc6,https://en.wikipedia.org/wiki/TIBCO_Software,TIBCO SOFTWARE INC
394,ACQUIRE MEDIA VENTURES INC ,OTHER,-,-,MEDIA VENTURES INC
395,SEI INVESTMENTS COMPANY ,ORGANIZATION,/m/0272y8f,https://en.wikipedia.org/wiki/SEI_Investments_Company,SEI INVESTMENTS COMPANY
396,TETHYS CAPITAL LLC ,ORGANIZATION,/g/11hcj1hrl0,-,TETHYS CAPITAL LLC
397,ARJUN CAPITAL LTD ,PERSON,-,-,ARJUN CAPITAL LTD
398,K29 UAB ,OTHER,-,-,K29 UAB
399,Chorus Call Australia Pty Ltd ,ORGANIZATION,-,-,Chorus Call Australia Pty Ltd
400,VP Securities A  S ,ORGANIZATION,-,-,VP Securities
401,Multitech Associates ,ORGANIZATION,-,-,Multitech Associates
402,SG Finans AS Norge Sverige filial ,-,-,-,-
403,OKTA INC ,OTHER,/g/11gg_8lg6t,https://en.wikipedia.org/wiki/Okta_(identity_management),OKTA INC
404,Sentia ,OTHER,-,-,Sentia
405,DONNELLEY FINANCIAL LLC ,ORGANIZATION,/g/11csq_klb4,-,DONNELLEY FINANCIAL LLC
406,WEST IP COMMUNICATIONS INC ,OTHER,/g/11cs61f9z5,-,WEST IP COMMUNICATIONS INC
407,SKYBOX SECURITY INC ,OTHER,-,-,SKYBOX SECURITY INC
408,Goudie Associates Manila co  ,LOCATION,-,-,Goudie Associates Manila
409,CSL MOBILE LIMITED ,ORGANIZATION,/m/05q733,https://en.wikipedia.org/wiki/CSL_Mobile,CSL
410,MZ CONSULT NYC LLC ,ORGANIZATION,-,-,MZ CONSULT NYC LLC
411,CBOE BATS LLC ,ORGANIZATION,-,-,CBOE BATS LLC
412,Cuebid AB ,OTHER,-,-,Cuebid AB
413,H N  CONSTRUCTION LIMITED ,OTHER,-,-,HN CONSTRUCTION LIMITED
414,Cogent Canada Inc ,ORGANIZATION,/m/09m40qt,-,Cogent Canada Inc
415,9thCO Inc  ,ORGANIZATION,/g/11cs6368tt,-,9thCO Inc
416,Nokas VÃ¤rdehantering AB ,OTHER,-,-,Nokas VÃ
417,APCO WORLDWIDE LLC ,ORGANIZATION,/m/03cm89s,https://en.wikipedia.org/wiki/APCO_Worldwide,APCO WORLDWIDE LLC
418,Suomen PÃ¶rssisÃ¤Ã¤tiÃ¶ ,PERSON,-,-,Suomen PÃ
419,DATABRICKS INC  ,OTHER,-,-,DATABRICKS INC
420,FIREEYE INC ,ORGANIZATION,/m/05b_8h7,https://en.wikipedia.org/wiki/FireEye,FIREEYE INC
421,Tricor Services Limited ,OTHER,-,-,Tricor Services Limited
422,Murphy & McGonigle P C  ,PERSON,-,-,Murphy
423,HANWECK ASSOCIATES LLC  ,ORGANIZATION,/g/11c1x6f2j9,-,HANWECK ASSOCIATES LLC
424,ARIMO INC ,OTHER,/g/11c1x5b93m,-,ARIMO INC
425,NETWORK FOR GOOD ,ORGANIZATION,/m/027sh0f,https://en.wikipedia.org/wiki/Network_for_Good,NETWORK FOR GOOD
426,RISE SICS AB ,ORGANIZATION,-,-,RISE
427,Telenor A  S ,ORGANIZATION,/m/0j89k,https://en.wikipedia.org/wiki/Telenor,Telenor
428,FEDERAL BUREAU OF INVESTIGATION ,ORGANIZATION,/m/02_1m,https://en.wikipedia.org/wiki/Federal_Bureau_of_Investigation,FEDERAL BUREAU OF INVESTIGATION
429,Securities Industry Automation Corporati ,ORGANIZATION,-,-,Securities Industry Automation Corporati
430,ARKADIN   CONFERENCE PLUS ,ORGANIZATION,/g/11dyj7g56,https://de.wikipedia.org/wiki/Arkadin,ARKADIN
431,MARLIN HAWK GROUP LLC ,ORGANIZATION,-,-,MARLIN HAWK GROUP LLC
432,Symposium Stockholm AB ,OTHER,-,-,Symposium Stockholm AB
433,NOVANTAS INC  ,OTHER,/g/11bc58ys42,-,NOVANTAS INC
434,BEIJING SINA INTERNET INFORMATION ,ORGANIZATION,-,-,BEIJING SINA
435,ARGUS MEDIA INC  ,OTHER,-,-,ARGUS MEDIA INC
436,Eventa Films ehf ,WORK_OF_ART,/g/11glx7w1m6,-,Eventa Films
437,AZ  JH REIT (DC) LP ,ORGANIZATION,/g/11c5bfw64f,-,AZ JH REIT (DC) LP
438,TwentyEighty Strategy Execution ,OTHER,/m/03ct1w3,-,TwentyEighty Strategy Execution
439,ESI PERFORMANCE IMPROVEMENT PVT LTD ,ORGANIZATION,-,-,PVT LTD
440,Equinix (Germany) GmbH ,ORGANIZATION,-,-,Equinix
441,HYATT CORPORATION ,ORGANIZATION,/m/01yq5j,https://en.wikipedia.org/wiki/Hyatt,HYATT CORPORATION
442,AV promotions LTD ,OTHER,-,-,AV promotions LTD
443,MCCARTHY TETRAULT LLP ,PERSON,-,-,MCCARTHY TETRAULT LLP
444,FIELD CONSTRUCTION INC ,OTHER,-,-,FIELD CONSTRUCTION INC
445,BETASHARES CAPITAL LTD  ,ORGANIZATION,/m/0h64_qr,https://en.wikipedia.org/wiki/BetaShares,BETASHARES CAPITAL LTD
446,Shi UK ,ORGANIZATION,/g/11c5bg11pv,-,Shi UK
447,US CHAMBER OF COMMERCE ,LOCATION,/m/09c7w0,https://en.wikipedia.org/wiki/United_States,US
448,BARCLAYS CAPITAL ,ORGANIZATION,/m/060h4r,https://en.wikipedia.org/wiki/Barclays_Investment_Bank,BARCLAYS CAPITAL
449,NUANCE ENTERPRISE SOLUTIONS ,OTHER,-,-,NUANCE ENTERPRISE SOLUTIONS
450,LINKEDIN CORPORATION ,ORGANIZATION,-,-,LINKEDIN CORPORATION
451,GPI-UNION LP ,OTHER,-,-,GPI-UNION LP
452,TECTRADE BV ,OTHER,-,-,TECTRADE BV
453,NETNOD INTERNET EXCHANGE I SVERIGE AB ,OTHER,-,-,NETNOD INTERNET EXCHANGE I SVERIGE AB
454,SLACK TECHNOLOGIES INC ,OTHER,-,-,TECHNOLOGIES INC
455,TSX INC  ,OTHER,-,-,TSX INC
456,SG ANALYTICS INC ,OTHER,-,-,SG ANALYTICS INC
457,Ikano Bank SE ,ORGANIZATION,/m/03734j,https://en.wikipedia.org/wiki/Ikano_Bank,Ikano Bank SE
458,Verdane Capital Advisors Future AB ,ORGANIZATION,-,-,Verdane Capital Advisors Future AB
459,MORNINGSTAR INC  ,ORGANIZATION,/m/04xn05,"https://en.wikipedia.org/wiki/Morningstar,_Inc.",MORNINGSTAR INC
460,THE ASSN FOR MENTALLY CHALLENGED ,ORGANIZATION,-,-,ASSN
461,Xchanging Pty Ltd ,ORGANIZATION,-,-,Xchanging Pty Ltd
462,ANANTHAPURI AGENCYS ,ORGANIZATION,-,-,ANANTHAPURI AGENCYS
463,CELENA APONTE ,PERSON,/g/11f0zx642h,-,CELENA APONTE
464,Xchanging Solutions Limited ,OTHER,-,-,Xchanging Solutions Limited
465,BLACKLINE SYSTEMS INC ,ORGANIZATION,-,-,BLACKLINE SYSTEMS INC
466,JS Greens ,OTHER,-,-,JS Greens
467,Verizon Business ,ORGANIZATION,-,-,Verizon
468,Shanghai Kelly Services Human Resources ,OTHER,-,-,Shanghai Kelly Services Human Resources
469,ToFindOut AB ,OTHER,-,-,ToFindOut AB
470,ICE ATRIUM INC ,OTHER,-,-,ICE ATRIUM INC
471,Hreint ,OTHER,-,-,Hreint
472,First House AS ,ORGANIZATION,-,-,House
473,ENCOMPASS DIGITAL MEDIA INC  ,OTHER,-,-,DIGITAL MEDIA INC
474,CALIPER MANAGEMENT INC ,OTHER,-,-,CALIPER MANAGEMENT INC
475,AQUA SECURITY SOFTWARE INC  ,OTHER,-,-,AQUA SECURITY SOFTWARE INC
476,OJUS Power And Technologies Pvt Ltd ,ORGANIZATION,-,-,OJUS Power And Technologies Pvt Ltd
477,RDS ehf  ,OTHER,-,-,RDS ehf
478,AGILITY PR SOLUTIONS CANADA LTD ,OTHER,-,-,AGILITY PR SOLUTIONS CANADA LTD
479,Middlecon AB ,OTHER,-,-,Middlecon AB
480,Fredrik Persson Invest AB ,-,-,-,-
481,WHARTON EXECUTIVE EDUCATION ,LOCATION,-,-,WHARTON
482,Christopher M  Kohlhoff ,PERSON,-,-,Christopher M Kohlhoff
483,StrÃ¶m & Gulliksson AB ,ORGANIZATION,-,-,StrÃ¶
484,time2relax AB ,OTHER,-,-,time2relax AB
485,NATIONAL STOCK EXCHANGE ,ORGANIZATION,/m/02kh0r,https://en.wikipedia.org/wiki/National_Stock_Exchange_of_India,NATIONAL STOCK EXCHANGE
486,POSTMEDIA NEWS ,ORGANIZATION,/m/02wskh,https://en.wikipedia.org/wiki/Postmedia_News,POSTMEDIA NEWS
487,Interxion Carrier Hotel Ltd  ,ORGANIZATION,/g/11c1x8hb5w,-,Interxion Carrier Hotel Ltd
488,ALPHA TRADING COMPANY ,ORGANIZATION,-,-,ALPHA TRADING COMPANY
489,MASSACHUSETTS INSTITUTE OF TECHNOLOGY ,ORGANIZATION,/m/04rwx,https://en.wikipedia.org/wiki/Massachusetts_Institute_of_Technology,MASSACHUSETTS INSTITUTE OF TECHNOLOGY
490,NASSCOM ,ORGANIZATION,/m/050fm3,https://en.wikipedia.org/wiki/NASSCOM,NASSCOM
491,JALLAN POLYPACK INDIA PVT LTD ,OTHER,-,-,JALLAN POLYPACK
492,Ugglapraktiken AB ,OTHER,-,-,Ugglapraktiken AB
493,Dagens industri ,OTHER,/m/06827p,https://en.wikipedia.org/wiki/Dagens_Industri,Dagens industri
494,WOLTERS KLUWER ,ORGANIZATION,/m/057mwg,https://en.wikipedia.org/wiki/Wolters_Kluwer,WOLTERS KLUWER
495,Tproneth GMBH & Co KG ,ORGANIZATION,-,-,Tproneth GMBH & Co KG
496,INTACH (NAGERCOIL CHAPTER) ,ORGANIZATION,-,-,INTACH
497,Harpa TÃ³nlistar- og rÃ¡Ã°stefnuhÃºs ,ORGANIZATION,-,-,Harpa TÃ3nlistar
498,Reitir Ã¾jÃ³nusta ehf ,PERSON,-,-,Reitir Ã3⁄4jÃ3nusta
499,ICYCLE SOLUTIONS PRIVATE LIMITED ,OTHER,-,-,ICYCLE SOLUTIONS
500,The Bank of New York Mellon ,ORGANIZATION,/m/02vps5x,https://en.wikipedia.org/wiki/The_Bank_of_New_York_Mellon,Bank of New York Mellon
501,AB TOFABA ,OTHER,-,-,AB TOFABA
502,DATABP LLC ,ORGANIZATION,-,-,DATABP LLC
503,Alcova Network FZE ,LOCATION,-,-,Alcova Network FZE
504,CENTERSTAGE PRODUCTIONS ,WORK_OF_ART,-,-,CENTERSTAGE PRODUCTIONS
505,SUSTAINABLEBUSINESS COM ,OTHER,-,-,SUSTAINABLEBUSINESS COM
506,GLL Land Pte Ltd ,ORGANIZATION,/g/11cs61fc98,-,GLL Land Pte Ltd
507,Enspiri Consulting ,OTHER,-,-,Enspiri Consulting
508,Interim Controlling Partners ,PERSON,-,-,Partners
509,LEXIS-NEXIS ,ORGANIZATION,/m/03hn9k,https://en.wikipedia.org/wiki/LexisNexis,LEXIS-NEXIS
510,TANIUM INC ,OTHER,/g/11c0rpr039,https://en.wikipedia.org/wiki/Tanium,TANIUM INC
511,M-E Engineers ,PERSON,/g/11cs645ryd,-,M-E Engineers
512,ÃžjÃ³Ã°skrÃ¡ ,-,-,-,-
513,INNNES ,OTHER,/g/11b70f6hdk,-,INNNES
514,StÃ¥hl+Partners ,PERSON,-,-,Partners
515,Jobstreet com Philippines Inc  ,ORGANIZATION,/g/11c5b8zs_2,-,Jobstreet com Philippines Inc
516,Danske Bank A  S ,ORGANIZATION,/m/0373ht,https://en.wikipedia.org/wiki/Danske_Bank,Danske Bank
517,Exting AB ,OTHER,/g/1hc2ng8zp,-,Exting AB
518,PEPSICO INC  ,OTHER,/m/04htfd,https://en.wikipedia.org/wiki/PepsiCo,PEPSICO INC
519,INTERMARKET COMMUNICATIONS ,OTHER,-,-,INTERMARKET COMMUNICATIONS
520,APPTIO INC ,OTHER,/m/0100lkxx,https://en.wikipedia.org/wiki/Apptio,APPTIO INC
521,SPACESTATION ,LOCATION,/m/03wky,https://en.wikipedia.org/wiki/International_Space_Station,SPACESTATION
522,BT Australasia Pty Ltd ,ORGANIZATION,-,-,BT
523,AT&T ,ORGANIZATION,/m/08z129,https://en.wikipedia.org/wiki/AT&T,AT&T
524,Abhishek Electrical Agency ,ORGANIZATION,-,-,Abhishek Electrical Agency
525,DOW JONES NEWS SERVICE ,ORGANIZATION,/m/0clj7,https://en.wikipedia.org/wiki/Dow_Jones_&_Company,DOW JONES
526,KellyOCG Malaysia SDN BHD ,ORGANIZATION,-,-,KellyOCG
527,GO Partnership ,OTHER,-,-,GO Partnership
528,COMPUTER SUPPORT CENTER INC  ,OTHER,-,-,COMPUTER SUPPORT CENTER INC
529,JÃ³n G  Hauksson ,PERSON,-,-,JÃ3n G Hauksson
530,Svalner ,PERSON,-,-,Svalner
531,BCC HOTEL LLC ,LOCATION,-,-,BCC HOTEL LLC
532,NetNordic Bedriftskommunikasjon AS ,PERSON,-,-,NetNordic Bedriftskommunikasjon
533,Ernst & Young AS ,ORGANIZATION,/m/0g9jc,https://en.wikipedia.org/wiki/Ernst_&_Young,Ernst & Young
534,Deepa Santha ,PERSON,-,-,Deepa Santha
535,SUJATHA DINESH ,PERSON,-,-,SUJATHA DINESH
536,SINEQUA CORP ,ORGANIZATION,-,-,SINEQUA CORP
537,RELIANCE COMMUNICATIONS LTD ,OTHER,/m/02w5t5,https://en.wikipedia.org/wiki/Reliance_Communications,RELIANCE COMMUNICATIONS LTD
538,VISTEON CORPORATION ,ORGANIZATION,/m/05q7wq,https://en.wikipedia.org/wiki/Visteon,VISTEON CORPORATION
539,ADAPTURE TECHNOLOGY GROUP LLC ,ORGANIZATION,/g/11f2jhbws9,-,ADAPTURE TECHNOLOGY GROUP LLC
540,Braekhus Advokatfirma DA ,OTHER,/g/11dyqx9b3p,-,Braekhus Advokatfirma DA
541,Fora AB ,ORGANIZATION,-,-,AB
542,WINSTAR INTERACTIVE MEDIA ,ORGANIZATION,-,-,WINSTAR
543,AFFINITY HEALTH AND WELLNESS CORPORATION ,OTHER,-,-,AFFINITY HEALTH
544,Mbrace Denmark AS ,ORGANIZATION,-,-,Mbrace Denmark
545,Ricoh Nederland BV ,ORGANIZATION,/g/11cs61_6h4,-,Ricoh Nederland BV
546,MARKET DATA SERVICES LIMITED ,OTHER,-,-,MARKET DATA
547,ADOBE SYSTEMS INCORPORATED ,ORGANIZATION,/m/0vlf,https://en.wikipedia.org/wiki/Adobe_Inc.,ADOBE SYSTEMS INCORPORATED
548,VERA SECURITY INC DBA VERA ,PERSON,-,-,VERA SECURITY INC DBA VERA
549,Hringdu ,OTHER,/g/1tfbsgng,-,Hringdu
550,NETSUITE INC ,ORGANIZATION,/m/05n952,https://en.wikipedia.org/wiki/NetSuite,NETSUITE INC
551,LIOLIOS GROUP INC  ,ORGANIZATION,/g/11cs63kbyz,-,LIOLIOS GROUP INC
552,BENHAR OFFICE INTERIORS LLC ,ORGANIZATION,-,-,BENHAR
553,HOLLAND & YOUNG SARL ,LOCATION,-,-,HOLLAND
554,HINES ONE NORTH WACKER LLC ,ORGANIZATION,-,-,HINES ONE NORTH WACKER LLC
555,Federation Of European Securities Exchan ,ORGANIZATION,-,-,Federation
556,FinCom AB ,OTHER,-,-,FinCom AB
557,Aston Carter INTL LTD SWEDEN ,ORGANIZATION,-,-,Aston Carter INTL LTD SWEDEN
558,INNOMINDS SOFTWARE INC ,OTHER,-,-,INNOMINDS SOFTWARE INC
559,PLURALSIGHT LLC ,ORGANIZATION,/m/01311pr0,https://en.wikipedia.org/wiki/Pluralsight,PLURALSIGHT LLC
560,AON CONSULTING INC ,ORGANIZATION,/m/09m2fw6,-,AON CONSULTING INC
561,Alan Stewart ,PERSON,/m/05ylbk7,-,Alan Stewart
562,Adaps IT Pty Ltd  ,ORGANIZATION,-,-,Adaps IT Pty Ltd
563,HBR CONSULTING LLC ,ORGANIZATION,/g/11c1x70vvc,-,HBR CONSULTING LLC
564,TJD LLC ,ORGANIZATION,/g/11c1x87gcq,-,TJD LLC
565,Altaleda AB ,OTHER,-,-,Altaleda AB
566,KELLY SERVICES INC  ,OTHER,/m/03p2hqb,https://en.wikipedia.org/wiki/Kelly_Services,KELLY SERVICES INC
567,4TS II LLC ,ORGANIZATION,-,-,4TS II LLC
568,Blue Star Limited ,OTHER,/m/0cp4h35,-,Blue Star Limited
569,NATIONAL SECURITIES CLEARING CORPORATION ,ORGANIZATION,/g/1trrf3cg,-,NATIONAL SECURITIES CLEARING CORPORATION
570,CITI Recruitment ,OTHER,-,-,CITI Recruitment
571,WELLTHY SOLUTIONS INC  ,OTHER,/g/1q5glr3jx,-,WELLTHY SOLUTIONS INC
572,Cogent Communications Netherlands B V  ,ORGANIZATION,/m/09m0s78,-,Cogent Communications Netherlands BV
573,ORDINA SOFTWARE DEVELOPMENT B V  ,OTHER,-,-,ORDINA SOFTWARE DEVELOPMENT BV
574,InnX innrÃ©ttingar ,OTHER,-,-,InnX innrÃ
575,Business Objects Software ,CONSUMER_GOOD,-,-,Business Objects Software
576,IT Innovation Gourp MKP AB ,ORGANIZATION,-,-,IT Innovation Gourp
